source_dataset,sample_scope,jst_hour,state,window_sec,event_n
NEW_05M,PRIMARY_CLEAN,14,SELL_EFFECTIVE,300,14
NEW_05M,PRIMARY_CLEAN,14,SELL_EFFECTIVE,900,4
NEW_05M,PRIMARY_CLEAN,14,SELL_EFFECTIVE,1800,1
NEW_05M,PRIMARY_CLEAN,14,SELL_STALLED,30,60
NEW_05M,PRIMARY_CLEAN,14,SELL_STALLED,60,32
NEW_05M,PRIMARY_CLEAN,14,SELL_STALLED,180,5
NEW_05M,PRIMARY_CLEAN,14,SELL_TRAPPED,30,1
NEW_05M,PRIMARY_CLEAN,15,BUY_EFFECTIVE,30,4
NEW_05M,PRIMARY_CLEAN,15,BUY_EFFECTIVE,60,7
NEW_05M,PRIMARY_CLEAN,15,BUY_EFFECTIVE,180,5
NEW_05M,PRIMARY_CLEAN,15,BUY_EFFECTIVE,300,3
NEW_05M,PRIMARY_CLEAN,15,BUY_STALLED,30,28
NEW_05M,PRIMARY_CLEAN,15,BUY_STALLED,60,9
NEW_05M,PRIMARY_CLEAN,15,BUY_STALLED,180,1
NEW_05M,PRIMARY_CLEAN,15,BUY_STALLED,300,2
NEW_05M,PRIMARY_CLEAN,15,SELL_EFFECTIVE,30,11
NEW_05M,PRIMARY_CLEAN,15,SELL_EFFECTIVE,60,7
NEW_05M,PRIMARY_CLEAN,15,SELL_EFFECTIVE,180,7
NEW_05M,PRIMARY_CLEAN,15,SELL_EFFECTIVE,300,7
NEW_05M,PRIMARY_CLEAN,15,SELL_EFFECTIVE,900,2
NEW_05M,PRIMARY_CLEAN,15,SELL_EFFECTIVE,1800,11
NEW_05M,PRIMARY_CLEAN,15,SELL_STALLED,30,49
NEW_05M,PRIMARY_CLEAN,15,SELL_STALLED,60,38
NEW_05M,PRIMARY_CLEAN,15,SELL_STALLED,180,11
NEW_05M,PRIMARY_CLEAN,15,SELL_STALLED,300,9
NEW_05M,PRIMARY_CLEAN,15,SELL_STALLED,900,1
NEW_05M,PRIMARY_CLEAN,15,SELL_TRAPPED,30,1
NEW_05M,PRIMARY_CLEAN,15,SELL_TRAPPED,60,2
NEW_05M,PRIMARY_CLEAN,15,SELL_TRAPPED,180,2
NEW_05M,PRIMARY_CLEAN,15,SELL_TRAPPED,300,1
NEW_05M,PRIMARY_CLEAN,16,BUY_EFFECTIVE,30,2
NEW_05M,PRIMARY_CLEAN,16,BUY_EFFECTIVE,60,7
NEW_05M,PRIMARY_CLEAN,16,BUY_EFFECTIVE,180,3
NEW_05M,PRIMARY_CLEAN,16,BUY_EFFECTIVE,300,5
NEW_05M,PRIMARY_CLEAN,16,BUY_STALLED,30,49
NEW_05M,PRIMARY_CLEAN,16,BUY_STALLED,60,29
NEW_05M,PRIMARY_CLEAN,16,BUY_STALLED,180,8
NEW_05M,PRIMARY_CLEAN,16,BUY_STALLED,300,3
NEW_05M,PRIMARY_CLEAN,16,BUY_TRAPPED,30,2
NEW_05M,PRIMARY_CLEAN,16,BUY_TRAPPED,60,3
NEW_05M,PRIMARY_CLEAN,16,SELL_EFFECTIVE,30,3
NEW_05M,PRIMARY_CLEAN,16,SELL_EFFECTIVE,60,2
NEW_05M,PRIMARY_CLEAN,16,SELL_EFFECTIVE,180,3
NEW_05M,PRIMARY_CLEAN,16,SELL_EFFECTIVE,300,4
NEW_05M,PRIMARY_CLEAN,16,SELL_EFFECTIVE,900,2
NEW_05M,PRIMARY_CLEAN,16,SELL_STALLED,30,35
NEW_05M,PRIMARY_CLEAN,16,SELL_STALLED,60,19
NEW_05M,PRIMARY_CLEAN,16,SELL_STALLED,180,6
NEW_05M,PRIMARY_CLEAN,16,SELL_STALLED,300,2
NEW_05M,PRIMARY_CLEAN,16,SELL_TRAPPED,60,1
NEW_05M,PRIMARY_CLEAN,16,SELL_TRAPPED,180,2
NEW_05M,PRIMARY_CLEAN,16,SELL_TRAPPED,300,2
NEW_05M,PRIMARY_CLEAN,17,BUY_EFFECTIVE,30,9
NEW_05M,PRIMARY_CLEAN,17,BUY_EFFECTIVE,60,9
NEW_05M,PRIMARY_CLEAN,17,BUY_EFFECTIVE,180,5
NEW_05M,PRIMARY_CLEAN,17,BUY_EFFECTIVE,300,4
NEW_05M,PRIMARY_CLEAN,17,BUY_STALLED,30,33
NEW_05M,PRIMARY_CLEAN,17,BUY_STALLED,60,14
NEW_05M,PRIMARY_CLEAN,17,BUY_STALLED,180,6
NEW_05M,PRIMARY_CLEAN,17,SELL_EFFECTIVE,30,13
NEW_05M,PRIMARY_CLEAN,17,SELL_EFFECTIVE,60,19
NEW_05M,PRIMARY_CLEAN,17,SELL_EFFECTIVE,180,7
NEW_05M,PRIMARY_CLEAN,17,SELL_EFFECTIVE,300,6
NEW_05M,PRIMARY_CLEAN,17,SELL_EFFECTIVE,900,14
NEW_05M,PRIMARY_CLEAN,17,SELL_STALLED,30,58
NEW_05M,PRIMARY_CLEAN,17,SELL_STALLED,60,34
NEW_05M,PRIMARY_CLEAN,17,SELL_STALLED,180,10
NEW_05M,PRIMARY_CLEAN,17,SELL_STALLED,300,1
NEW_05M,PRIMARY_CLEAN,17,SELL_STALLED,900,1
NEW_05M,PRIMARY_CLEAN,17,SELL_TRAPPED,30,4
NEW_05M,PRIMARY_CLEAN,17,SELL_TRAPPED,60,3
NEW_05M,PRIMARY_CLEAN,17,SELL_TRAPPED,180,4
NEW_05M,PRIMARY_CLEAN,17,SELL_TRAPPED,300,1
NEW_05M,PRIMARY_CLEAN,18,BUY_EFFECTIVE,30,19
NEW_05M,PRIMARY_CLEAN,18,BUY_EFFECTIVE,60,25
NEW_05M,PRIMARY_CLEAN,18,BUY_EFFECTIVE,180,14
NEW_05M,PRIMARY_CLEAN,18,BUY_EFFECTIVE,300,13
NEW_05M,PRIMARY_CLEAN,18,BUY_EFFECTIVE,900,5
NEW_05M,PRIMARY_CLEAN,18,BUY_EFFECTIVE,1800,5
NEW_05M,PRIMARY_CLEAN,18,BUY_STALLED,30,66
NEW_05M,PRIMARY_CLEAN,18,BUY_STALLED,60,29
NEW_05M,PRIMARY_CLEAN,18,BUY_STALLED,180,15
NEW_05M,PRIMARY_CLEAN,18,BUY_STALLED,300,7
NEW_05M,PRIMARY_CLEAN,18,BUY_STALLED,900,4
NEW_05M,PRIMARY_CLEAN,18,BUY_TRAPPED,180,2
NEW_05M,PRIMARY_CLEAN,18,SELL_EFFECTIVE,30,7
NEW_05M,PRIMARY_CLEAN,18,SELL_EFFECTIVE,60,12
NEW_05M,PRIMARY_CLEAN,18,SELL_EFFECTIVE,180,2
NEW_05M,PRIMARY_CLEAN,18,SELL_STALLED,30,18
NEW_05M,PRIMARY_CLEAN,18,SELL_STALLED,60,9
NEW_05M,PRIMARY_CLEAN,18,SELL_TRAPPED,30,1
NEW_05M,PRIMARY_CLEAN,19,BUY_EFFECTIVE,30,4
NEW_05M,PRIMARY_CLEAN,19,BUY_EFFECTIVE,60,10
NEW_05M,PRIMARY_CLEAN,19,BUY_EFFECTIVE,180,10
NEW_05M,PRIMARY_CLEAN,19,BUY_EFFECTIVE,300,8
NEW_05M,PRIMARY_CLEAN,19,BUY_EFFECTIVE,900,7
NEW_05M,PRIMARY_CLEAN,19,BUY_STALLED,30,67
NEW_05M,PRIMARY_CLEAN,19,BUY_STALLED,60,34
NEW_05M,PRIMARY_CLEAN,19,BUY_STALLED,180,9
NEW_05M,PRIMARY_CLEAN,19,BUY_STALLED,300,6
NEW_05M,PRIMARY_CLEAN,19,BUY_TRAPPED,180,1
NEW_05M,PRIMARY_CLEAN,19,BUY_TRAPPED,300,1
NEW_05M,PRIMARY_CLEAN,19,SELL_EFFECTIVE,30,4
NEW_05M,PRIMARY_CLEAN,19,SELL_EFFECTIVE,60,5
NEW_05M,PRIMARY_CLEAN,19,SELL_EFFECTIVE,180,4
NEW_05M,PRIMARY_CLEAN,19,SELL_EFFECTIVE,300,3
NEW_05M,PRIMARY_CLEAN,19,SELL_EFFECTIVE,900,1
NEW_05M,PRIMARY_CLEAN,19,SELL_STALLED,30,35
NEW_05M,PRIMARY_CLEAN,19,SELL_STALLED,60,21
NEW_05M,PRIMARY_CLEAN,19,SELL_STALLED,180,5
NEW_05M,PRIMARY_CLEAN,19,SELL_STALLED,300,2
NEW_05M,PRIMARY_CLEAN,19,SELL_TRAPPED,30,1
NEW_05M,PRIMARY_CLEAN,19,SELL_TRAPPED,300,1
NEW_05M,PRIMARY_CLEAN,20,BUY_EFFECTIVE,30,14
NEW_05M,PRIMARY_CLEAN,20,BUY_EFFECTIVE,60,12
NEW_05M,PRIMARY_CLEAN,20,BUY_EFFECTIVE,180,8
NEW_05M,PRIMARY_CLEAN,20,BUY_EFFECTIVE,300,4
NEW_05M,PRIMARY_CLEAN,20,BUY_EFFECTIVE,1800,1
NEW_05M,PRIMARY_CLEAN,20,BUY_STALLED,30,54
NEW_05M,PRIMARY_CLEAN,20,BUY_STALLED,60,22
NEW_05M,PRIMARY_CLEAN,20,BUY_STALLED,180,7
NEW_05M,PRIMARY_CLEAN,20,BUY_STALLED,300,4
NEW_05M,PRIMARY_CLEAN,20,BUY_STALLED,900,4
NEW_05M,PRIMARY_CLEAN,20,BUY_TRAPPED,30,2
NEW_05M,PRIMARY_CLEAN,20,BUY_TRAPPED,60,1
NEW_05M,PRIMARY_CLEAN,20,BUY_TRAPPED,300,3
NEW_05M,PRIMARY_CLEAN,20,SELL_EFFECTIVE,30,8
NEW_05M,PRIMARY_CLEAN,20,SELL_EFFECTIVE,60,7
NEW_05M,PRIMARY_CLEAN,20,SELL_EFFECTIVE,180,3
NEW_05M,PRIMARY_CLEAN,20,SELL_EFFECTIVE,300,11
NEW_05M,PRIMARY_CLEAN,20,SELL_EFFECTIVE,900,2
NEW_05M,PRIMARY_CLEAN,20,SELL_STALLED,30,45
NEW_05M,PRIMARY_CLEAN,20,SELL_STALLED,60,23
NEW_05M,PRIMARY_CLEAN,20,SELL_STALLED,180,7
NEW_05M,PRIMARY_CLEAN,20,SELL_STALLED,300,2
NEW_05M,PRIMARY_CLEAN,20,SELL_STALLED,900,1
NEW_05M,PRIMARY_CLEAN,20,SELL_TRAPPED,60,2
NEW_05M,PRIMARY_CLEAN,20,SELL_TRAPPED,180,2
NEW_05M,PRIMARY_CLEAN,20,SELL_TRAPPED,300,1
NEW_05M,PRIMARY_CLEAN,21,BUY_EFFECTIVE,30,43
NEW_05M,PRIMARY_CLEAN,21,BUY_EFFECTIVE,60,34
NEW_05M,PRIMARY_CLEAN,21,BUY_EFFECTIVE,180,17
NEW_05M,PRIMARY_CLEAN,21,BUY_EFFECTIVE,300,11
